,综合打分,市学科带头人人数,市级优秀教师人数,环境管理评级通过批次,家长评分,学校等级,学区房平均价格,学区房溢价,所属学区,多校划片后原学区房的平均溢价,多校划片后原学区房的平均价格,学校
19,18.666666666666668,0,0,0,7.0,区重点,134996.625,32919.78456896683,陶然亭-白纸坊学区,32919.78456896683,134996.625,北京市第八中学附属小学
20,8.0,0,0,0,6.0,普通,91891.13636363637,-10185.7040673968,陶然亭-白纸坊学区,-10185.7040673968,91891.13636363637,白纸坊小学
21,18.666666666666668,0,0,0,7.0,区重点,103527.64285714286,1450.802426109687,展览路学区,1450.802426109687,103527.64285714286,奋斗小学银河校区
22,38.66666666666666,0,0,2,7.0,区重点,110238.06451612903,8161.224085095862,展览路学区,8161.224085095862,110238.06451612903,阜成门外第一小学
23,18.0,0,0,1,6.0,普通,108377.63333333333,6300.792902300163,展览路学区,6300.792902300163,108377.63333333333,北京市西城外国语学校附属小学
24,38.0,0,1,2,6.0,区重点,103721.69230769231,1644.8518766591442,展览路学区,1644.8518766591442,103721.69230769231,进步小学
25,35.333333333333336,0,2,1,7.0,区重点,110106.0,8029.159568966832,广安门内-牛街学区,8029.159568966832,110106.0,康乐里小学
26,30.666666666666664,0,2,2,5.0,普通,95143.44444444444,-6933.39598658873,广安门内-牛街学区,-6933.39598658873,95143.44444444444,宣武回民小学
27,39.33333333333333,0,0,1,8.0,市重点,105270.95833333333,3194.1179023001605,广安门内-牛街学区,3194.1179023001605,105270.95833333333,北京小学广内分校
28,35.333333333333336,0,0,1,7.0,市重点,162052.26666666666,59975.426235633495,长安街学区,59975.426235633495,162052.26666666666,自忠小学
29,27.999999999999996,0,0,2,6.0,普通,88931.26086956522,-13145.579561467952,广安门外学区,-13145.579561467952,88931.26086956522,三义里小学
30,49.333333333333336,0,0,2,8.0,市重点,96208.11111111111,-5868.7293199220585,广安门外学区,-5868.7293199220585,96208.11111111111,北京小学红山分校
31,22.000000000000004,0,0,1,7.0,普通,88241.72222222222,-13835.118208810949,广安门外学区,-13835.118208810949,88241.72222222222,青年湖小学
32,38.66666666666666,0,0,2,7.0,区重点,91019.17857142857,-11057.661859604603,广安门外学区,-11057.661859604603,91019.17857142857,北京第二实验小学广外分校
33,10.0,0,0,1,4.0,普通,95943.38461538461,-6133.455815648558,广安门外学区,-6133.455815648558,95943.38461538461,椿树馆小学
34,10.0,0,0,1,4.0,普通,130654.14285714286,28577.302426109687,大栅栏-椿树-天桥学区,28577.302426109687,130654.14285714286,炭儿胡同小学
35,42.666666666666664,0,1,1,8.0,市重点,136720.92857142858,34644.08814039541,大栅栏-椿树-天桥学区,34644.08814039541,136720.92857142858,北京第一实验小学前门分校
36,20.0,0,0,2,4.0,普通,146223.1,44146.25956896684,新街口学区,44146.25956896684,146223.1,京师附小
37,22.000000000000004,0,0,1,7.0,普通,128059.28571428571,25982.445283252542,新街口学区,25982.445283252542,128059.28571428571,志成小学
38,89.33333333333333,1,6,2,8.0,市重点,141839.54545454544,39762.70502351227,新街口学区,39762.70502351227,141839.54545454544,黄城根小学官园分校
39,89.33333333333333,1,6,2,8.0,市重点,153164.5,51087.65956896683,什刹海学区,51087.65956896683,153164.5,黄城根小学
40,46.0,0,2,1,8.0,市重点,143988.0810810811,41911.24065004793,德胜学区,41911.24065004793,143988.0810810811,育翔小学
41,24.666666666666668,0,0,1,6.0,区重点,125125.0,23048.159568966832,德胜学区,23048.159568966832,125125.0,三帆中学附属小学
42,18.666666666666668,0,0,0,7.0,区重点,141620.93333333332,39544.09290230015,德胜学区,39544.09290230015,141620.93333333332,北京第二实验小学德胜校区
43,38.66666666666666,0,0,2,7.0,区重点,135956.64,33879.799568966846,德胜学区,33879.799568966846,135956.64,五路通小学
44,49.333333333333336,0,0,2,8.0,市重点,113521.75,11444.909568966832,德胜学区,11444.909568966832,113521.75,北京西城区师范学校附属小学
45,59.333333333333336,0,3,2,8.0,市重点,173615.11764705883,71538.27721602566,金融街学区,71538.27721602566,173615.11764705883,奋斗小学
46,35.333333333333336,0,2,1,7.0,区重点,171223.15,69146.30956896683,金融街学区,69146.30956896683,171223.15,西单小学
47,22.000000000000004,0,0,1,7.0,普通,150006.0,47929.15956896683,金融街学区,47929.15956896683,150006.0,华嘉小学
48,18.0,0,0,1,6.0,普通,165095.7142857143,63018.87385468112,金融街学区,63018.87385468112,165095.7142857143,北京第二实验小学涭水河分校
49,90.0,1,6,1,9.0,全国重点,183159.16666666666,81082.32623563349,金融街学区,81082.32623563349,183159.16666666666,北京第二实验小学
50,39.33333333333333,0,0,1,8.0,市重点,91836.76470588235,-10240.075725150818,广安门外学区,-10240.075725150818,91836.76470588235,北京小学天宁寺分校
51,18.0,0,0,1,6.0,普通,86955.84615384616,-15120.994277187012,陶然亭-白纸坊学区,-15120.994277187012,86955.84615384616,西城区实验小学
52,28.666666666666664,0,0,1,7.0,区重点,134391.35714285713,32314.516711823962,长安街学区,32314.516711823962,134391.35714285713,顺城街第一小学
53,25.33333333333333,0,0,0,7.0,市重点,90776.2,-11300.64043103317,广安门外学区,-11300.64043103317,90776.2,北京小学广外分校
